nombre,year,loss_ha
Pujujil,2009,0.0899827026367187
Pujujilito,2009,5.488810766601564
Xajaxak,2009,0.0
Patzutzún,2009,1.5508463331992952
Concepción,2009,0.1799645751953125
Panasacar,2009,6.81664940688189
Patanatic - Pamuch,2009,1.1697584533691407
San Francisco,2009,2.519509796142578
Tzalá,2009,3.4761288681449147
Panajachel,2009,0.0
Tolimán,2010,0.6298896057128905
Jaibalito,2010,0.0
La Catarata,2010,1.6197495300292966
Palopó,2010,0.5398754333496094
San Buenaventura,2010,0.4375734446806065
San Juan La Laguna,2010,1.948169881663603
San Marcos La Laguna,2010,0.1799886901855468
San Pablo La Laguna,2010,2.4299026611328123
San Pedro La Laguna,2010,0.1799886413574218
Nimayá - Xepec,2010,0.0
Santa Cruz La Laguna,2010,0.0
Santiago Atitlán,2010,0.0899905212402343
Cerro De Oro,2010,0.4499355041503906
San Antonio Chacayá,2010,0.8099532592773437
Chukumuk,2010,0.0899899291992187
Panabaj,2010,0.0899920166015625
Cerro Chuitinamit,2010,0.0
Tzununá,2010,0.4499662292480468
Barreneché - María Tecún,2010,0.4499442871093749
Argueta,2010,0.0
Chaquijyá,2010,0.1799770568847656
Xibalbay,2010,2.069708996582031
Parracaná,2010,0.1799910278320312
El Novillero,2010,3.0583068847656247
Chuiescalera,2010,5.490562133789064
Pamachá,2010,0.0
Río Quiscab,2010,1.2598287719726562
Pujujil,2010,0.179968017578125
Pujujilito,2010,0.5868183649280025
Xajaxak,2010,0.5427270957797181
Patzutzún,2010,2.4294998046875
Concepción,2010,0.7279860442995557
Panasacar,2010,0.5398927551269531
Patanatic - Pamuch,2010,0.1799631164550781
San Francisco,2010,0.4499138305664062
Tzalá,2010,0.4499042663574219
Panajachel,2010,0.0
Tolimán,2011,11.144929680199713
Jaibalito,2011,0.5399468627929687
La Catarata,2011,0.3599441101074219
Palopó,2011,0.6298651428222656
San Buenaventura,2011,0.089984326171875
San Juan La Laguna,2011,0.8099693664550781
San Marcos La Laguna,2011,0.1799881103515625
San Pablo La Laguna,2011,0.1799935424804687
San Pedro La Laguna,2011,0.0
Nimayá - Xepec,2011,0.2699485290527343
Santa Cruz La Laguna,2011,0.5399359619140625
Santiago Atitlán,2011,0.0
Cerro De Oro,2011,0.0899861450195312
San Antonio Chacayá,2011,6.479585998535155
Chukumuk,2011,0.0
Panabaj,2011,0.1799802978515625
Cerro Chuitinamit,2011,0.0
Tzununá,2011,0.0899923217773437
Barreneché - María Tecún,2011,0.7336755930463006
Argueta,2011,1.7998191467285156
Chaquijyá,2011,0.0
Xibalbay,2011,0.2699612609863281
Parracaná,2011,0.0899951293945312
El Novillero,2011,3.779648950195312
Chuiescalera,2011,1.6198362670898436
Pamachá,2011,0.3599855895996094
Río Quiscab,2011,0.2699648681640625
Pujujil,2011,0.6298812316894531
Pujujilito,2011,0.2699400207519531
Xajaxak,2011,0.0
Patzutzún,2011,0.0899816833496093
Concepción,2011,0.0
Panasacar,2011,1.5124006544644228
Patanatic - Pamuch,2011,0.0899816528320312
San Francisco,2011,0.6468147540163526
Tzalá,2011,0.359929296875
Panajachel,2011,0.0
Tolimán,2012,9.260897924134502
Jaibalito,2012,0.6299361938476563
La Catarata,2012,0.5399179382324218
Palopó,2012,1.524376909203623
San Buenaventura,2012,0.0
San Juan La Laguna,2012,4.311716883209827
San Marcos La Laguna,2012,0.2071644039139093
San Pablo La Laguna,2012,0.5128000186935125
San Pedro La Laguna,2012,0.9627728757611442
Nimayá - Xepec,2012,3.079156414076861
Santa Cruz La Laguna,2012,0.0
Santiago Atitlán,2012,0.9898842712402344
Cerro De Oro,2012,1.5297633239746091
San Antonio Chacayá,2012,8.493688001206344
Chukumuk,2012,0.0
Panabaj,2012,6.299369140625
Cerro Chuitinamit,2012,0.0899921691894531
Tzununá,2012,0.539959716796875
Barreneché - María Tecún,2012,1.079873114013672
Argueta,2012,0.2699780090332031
Chaquijyá,2012,0.2699661682128906
Xibalbay,2012,1.8896943359375
Parracaná,2012,0.1799905578613281
El Novillero,2012,3.77650194163603
Chuiescalera,2012,3.422859679457721
Pamachá,2012,0.6299703369140625
Río Quiscab,2012,1.2598299560546873
Pujujil,2012,1.6196927246093749
Pujujilito,2012,1.7995952331542968
Xajaxak,2012,0.0
Patzutzún,2012,0.449903173828125
Concepción,2012,0.4499195495605468
Panasacar,2012,1.349710968017578
Patanatic - Pamuch,2012,2.3691329309800087
San Francisco,2012,2.219233676662071
Tzalá,2012,0.855353353319355
Panajachel,2012,0.5173157233743106
Tolimán,2013,0.4499187805175781
Jaibalito,2013,0.0
La Catarata,2013,0.0
Palopó,2013,1.1697270202636718
San Buenaventura,2013,0.0
San Juan La Laguna,2013,0.35998896484375
San Marcos La Laguna,2013,0.6299642883300781
San Pablo La Laguna,2013,0.0
San Pedro La Laguna,2013,0.0
Nimayá - Xepec,2013,0.0
Santa Cruz La Laguna,2013,0.0
Santiago Atitlán,2013,0.0
Cerro De Oro,2013,0.1799739624023437
San Antonio Chacayá,2013,3.329792175292969
Chukumuk,2013,0.0899892395019531
Panabaj,2013,0.4499474243164062
Cerro Chuitinamit,2013,0.0
Tzununá,2013,0.0
Barreneché - María Tecún,2013,0.08998916015625
Argueta,2013,0.0
Chaquijyá,2013,0.0
Xibalbay,2013,0.0899880737304687
Parracaná,2013,0.1799894897460937
El Novillero,2013,0.3599664550781249
Chuiescalera,2013,8.189265960693357
Pamachá,2013,0.0
Río Quiscab,2013,0.449945849609375
Pujujil,2013,0.0
Pujujilito,2013,0.0
Xajaxak,2013,0.0
Patzutzún,2013,2.969366088867188
Concepción,2013,0.0899837951660156
Panasacar,2013,1.2597328247070312
