nombre,year,ndvi,evi2,nirv
Xajaxak,2020,0.5947793451459363,0.3032174413783827,0.135272156723679
Patzutzún,2020,0.6829446228417847,0.3360359174219677,0.1530947811182675
Concepción,2020,0.6286435027196354,0.3464310870878929,0.1606568316975232
Panasacar,2020,0.7108815120121821,0.3513567422756262,0.1616487734571697
Patanatic - Pamuch,2020,0.6463106672786314,0.3083326614677469,0.1367589101362236
San Francisco,2020,0.6504941844722396,0.3460670374385511,0.15935946908966
Tzalá,2020,0.5943704395551016,0.2973024945339377,0.1308737924917208
Panajachel,2020,0.5326967781394263,0.2879565128767962,0.1286876029096784
Tolimán,2021,0.7795543371005814,0.4420131337404449,0.2167427461750162
Jaibalito,2021,0.7728818821452798,0.4838877505005312,0.244449277603644
La Catarata,2021,0.6329129264121617,0.3578031659266018,0.1669567560521565
Palopó,2021,0.7381385469642452,0.3712470291460434,0.1737822889276763
San Buenaventura,2021,0.6926191696153988,0.3946146342549276,0.1877912638975038
San Juan La Laguna,2021,0.7870144669260174,0.4354222579183251,0.2131369530721612
San Marcos La Laguna,2021,0.802127809165168,0.469153940327832,0.2336644102841245
San Pablo La Laguna,2021,0.7938814639051236,0.4839276769154768,0.2442769046581759
San Pedro La Laguna,2021,0.7874871038190482,0.3863772686395225,0.1826776721962514
Nimayá - Xepec,2021,0.7580244024865758,0.4005947699433714,0.1903883097888555
Santa Cruz La Laguna,2021,0.7702741546425331,0.4577721932704449,0.2284725882826034
Santiago Atitlán,2021,0.7597387807832386,0.3546040221959388,0.1641236005597083
Cerro De Oro,2021,0.7983357018868177,0.4028224072602573,0.190871635580146
San Antonio Chacayá,2021,0.8220951772685633,0.4873356418225917,0.2460112900240626
Chukumuk,2021,0.7596113470394034,0.3836342773113889,0.1789900655938257
Panabaj,2021,0.8254310220164769,0.422564280761319,0.2037898527326442
Cerro Chuitinamit,2021,0.7865852515027824,0.4541764676421023,0.223999815000096
Tzununá,2021,0.7850076286468757,0.4770676147451255,0.2392499015665167
Barreneché - María Tecún,2021,0.7598819130046885,0.4036019403198165,0.1923886742770455
Argueta,2021,0.7515870441589828,0.3775112598778664,0.1765712336437375
Chaquijyá,2021,0.725417568788082,0.4180362227129472,0.2023840034154504
Xibalbay,2021,0.7024226871058457,0.38151527357924,0.180480811375222
Parracaná,2021,0.726029683491475,0.3835489116963453,0.1806774547914654
El Novillero,2021,0.6903501390813245,0.3499559785483253,0.160976541692948
Chuiescalera,2021,0.7544895671547381,0.4042303109047592,0.1925734752899523
Pamachá,2021,0.6896405627719722,0.3416097687773278,0.1559745490457798
