nombre,mes,ffmc,dmc,dc,isi,bui,fwi
Barreneché - María Tecún,4,61.32810726942956,7.340136436320911,18.822908896800456,0.5197574498129454,7.433340837086564,0.2843435088686193
Argueta,4,62.22972784994744,7.356291439505576,18.81995148554716,0.5471316633016946,7.441116885231614,0.2994146073455282
Chaquijyá,4,54.22279881400506,7.212825366447725,18.8462150630951,0.3040323047075774,7.372060935286764,0.1655742551998449
Xibalbay,4,54.22279881400506,7.212825366447725,18.8462150630951,0.3040323047075774,7.372060935286764,0.1655742551998449
Parracaná,4,58.95058043159698,7.295877063309464,18.821188074545773,0.4498399028737146,7.410086046136534,0.2458663189849383
El Novillero,4,55.86142615159326,7.242185865120029,18.840840191410877,0.3537828711175362,7.386193315740593,0.1929648388947754
Chuiescalera,4,54.22279881400506,7.212825366447725,18.8462150630951,0.3040323047075774,7.372060935286764,0.1655742551998449
Pamachá,4,52.96016844828064,7.185086093053809,18.826084666683062,0.2744149892281084,7.353624335559387,0.1493721288886329
Río Quiscab,4,54.22279881400506,7.212825366447725,18.8462150630951,0.3040323047075774,7.372060935286764,0.1655742551998449
Pujujil,4,54.22279881400506,7.212825366447725,18.8462150630951,0.3040323047075774,7.372060935286764,0.1655742551998449
Pujujilito,4,57.58938045507745,7.274689257682231,18.89292222653832,0.4098687991610432,7.413186282061028,0.2239777073214632
Xajaxak,4,54.22279881400506,7.212825366447725,18.8462150630951,0.3040323047075774,7.372060935286764,0.1655742551998449
Patzutzún,4,58.041806446367815,7.283002982195958,18.899199078542544,0.4240918853721809,7.418713008505,0.231826392586819
Concepción,4,54.22279881400506,7.212825366447725,18.8462150630951,0.3040323047075774,7.372060935286764,0.1655742551998449
Panasacar,4,58.13668862356937,7.284746525444362,18.90051545159714,0.4270747320967673,7.419872066224707,0.2334724084225202
Patanatic - Pamuch,4,58.08077591200418,7.283719080315839,18.899739731761397,0.4253169831340646,7.419189050068452,0.2325024348050534
San Francisco,4,54.22279881400506,7.212825366447725,18.8462150630951,0.3040323047075774,7.372060935286764,0.1655742551998449
Tzalá,4,56.62331789720452,7.256937010632328,18.87951930137635,0.3794983268396139,7.40138509559537,0.2072184558430858
Panajachel,4,54.22279881400506,7.212825366447725,18.8462150630951,0.3040323047075774,7.372060935286764,0.1655742551998449
Tolimán,5,30.50310850635811,6.901977071796213,21.042865269414197,0.0044410772785262,7.58455259663874,0.0024518014644741
Jaibalito,5,35.727816362518226,6.8687135832056585,20.290542194120352,0.0162359503051873,7.440537579721067,0.0088840110034243
La Catarata,5,35.727816362518226,6.8687135832056585,20.290542194120352,0.0162359503051873,7.440537579721067,0.0088840110034243
Palopó,5,34.61779228925414,6.904653243740708,20.664284866135056,0.0136742722137344,7.523940849033763,0.0075196220571947
San Buenaventura,5,35.727816362518226,6.8687135832056585,20.290542194120352,0.0162359503051873,7.440537579721067,0.0088840110034243
San Juan La Laguna,5,29.738832907205094,6.803259186045511,20.69976755954374,0.0041184247660591,7.469182800502712,0.0022609470968678
San Marcos La Laguna,5,34.88964227012401,6.8687788452639325,20.39215093908003,0.0139624080259486,7.457472263339666,0.0076445323211726
San Pablo La Laguna,5,33.586238462377395,6.852201877152183,20.46513459387877,0.0110243165370744,7.459729850524912,0.0060380201910166
San Pedro La Laguna,5,32.375119992941336,6.868974631438758,20.696977173959063,0.0071417811882323,7.508276314195458,0.0039260962744174
Nimayá - Xepec,5,34.32280126720085,6.883505702854502,20.56878679377473,0.0124133347084761,7.495629351247469,0.0068163178822858
Santa Cruz La Laguna,5,35.727816362518226,6.8687135832056585,20.290542194120352,0.0162359503051873,7.440537579721067,0.0088840110034243
Santiago Atitlán,5,29.055877925647824,6.9107460272304095,21.23118754012705,0.0029166496159539,7.620360389397566,0.0016152953254811
Cerro De Oro,5,31.8150332229393,6.878848625457743,20.80046336918493,0.0063337580856177,7.531097401014428,0.003485002283248
San Antonio Chacayá,5,28.312238040710987,6.906347300180733,21.28590151026133,0.0024329760415937,7.626443492845022,0.0013467317435341
Chukumuk,5,31.30694177619398,6.883555356772536,20.874268370720657,0.0057437783435868,7.545920695528388,0.0031618369154122
Panabaj,5,28.62176529847102,6.910093725942708,21.272174123933866,0.0025698401767446,7.6265609602445394,0.0014238258495142
Cerro Chuitinamit,5,31.5012170824616,6.877013280941749,20.8236514651637,0.0061289438548044,7.533693405452157,0.003371289564001
Tzununá,5,35.727816362518226,6.8687135832056585,20.290542194120352,0.0162359503051873,7.440537579721067,0.0088840110034243
Barreneché - María Tecún,5,41.09340857603709,7.015608503560454,20.26553937694005,0.0513941975920477,7.5214296294241,0.0282965696800798
Argueta,5,41.77426970919195,7.034248578681232,20.2623666709721,0.0558555660924637,7.5316943402765695,0.0307599057242766
Chaquijyá,5,35.727816362518226,6.8687135832056585,20.290542194120352,0.0162359503051873,7.440537579721067,0.0088840110034243
Xibalbay,5,35.727816362518226,6.8687135832056585,20.290542194120352,0.0162359503051873,7.440537579721067,0.0088840110034243
Parracaná,5,39.38262317911164,6.968849678321838,20.26532333571636,0.040901176268513,7.494254000015661,0.0225036479452702
El Novillero,5,36.9652300706747,6.902590512512287,20.284776040545825,0.0243441507453741,7.459192916764984,0.0133609382951336
Chuiescalera,5,35.727816362518226,6.8687135832056585,20.290542194120352,0.0162359503051873,7.440537579721067,0.0088840110034243
Pamachá,5,35.00684727507647,6.849218648543666,20.273521717809867,0.0145444446744998,7.426188247680591,0.0079558373127403
Río Quiscab,5,35.727816362518226,6.8687135832056585,20.290542194120352,0.0162359503051873,7.440537579721067,0.0088840110034243
Pujujil,5,35.727816362518226,6.8687135832056585,20.290542194120352,0.0162359503051873,7.440537579721067,0.0088840110034243
Pujujilito,5,37.86414297269567,6.9239091434515165,20.334637220336177,0.0275444103666462,7.480221236855669,0.0151262604342548
Xajaxak,5,35.727816362518226,6.8687135832056585,20.290542194120352,0.0162359503051873,7.440537579721067,0.0088840110034243
Patzutzún,5,38.15123824837168,6.931326728622896,20.340563034135933,0.0290641243670003,7.485554218446881,0.0159651398044059
Concepción,5,35.727816362518226,6.8687135832056585,20.290542194120352,0.0162359503051873,7.440537579721067,0.0088840110034243
Panasacar,5,38.21144748777177,6.932882334720219,20.34180578792514,0.0293828367660516,7.486672644253732,0.0161410684702688
Patanatic - Pamuch,5,38.17596704312529,6.93196563827001,20.341073450870784,0.029195024102325,7.486013571903266,0.0160373962207425
San Francisco,5,35.727816362518226,6.8687135832056585,20.290542194120352,0.0162359503051873,7.440537579721067,0.0088840110034243
Tzalá,5,37.2511101193404,6.908070417467922,20.32198386498729,0.0242993740011841,7.468833752634436,0.0133350062497556
Panajachel,5,35.727816362518226,6.8687135832056585,20.290542194120352,0.0162359503051873,7.440537579721067,0.0088840110034243
Tolimán,6,25.088032782222506,6.657906251705673,21.926388372177776,0.0009254832868369654,7.569516310165822,0.0005103562671692533
Jaibalito,6,29.14346776070717,6.592159060321713,21.17688966560365,0.0031650343425671,7.414311280872086,0.0017287136560588
La Catarata,6,29.14346776070717,6.592159060321713,21.17688966560365,0.0031650343425671,7.414311280872086,0.0017287136560588
Palopó,6,27.61663460589447,6.63401918049831,21.54663761269943,0.0021249546917439,7.497113462727985,0.0011663220347559
San Buenaventura,6,29.14346776070717,6.592159060321713,21.17688966560365,0.0031650343425671,7.414311280872086,0.0017287136560588
San Juan La Laguna,6,25.970283179099724,6.607963347314547,21.6028303491974,0.0012146297693196,7.488988027363153,0.0006669525461915329
San Marcos La Laguna,6,28.59249839482296,6.601282976825618,21.279554619216928,0.0027766861541934,7.435726428027611,0.0015179036082477
San Pablo La Laguna,6,27.927502968382587,6.602768844010112,21.356440653952244,0.0023353759914346,7.448349897479456,0.0012774822786773
San Pedro La Laguna,6,26.93959029717033,6.628654726337337,21.58754948005677,0.0016116415890723,7.4999718694941855,0.0008854734648143528
Nimayá - Xepec,6,27.882535300856865,6.621479371735537,21.45514018876213,0.0022327844504968,7.475306770955193,0.0012240192275755
Santa Cruz La Laguna,6,29.14346776070717,6.592159060321713,21.17688966560365,0.0031650343425671,7.414311280872086,0.0017287136560588
Santiago Atitlán,6,24.17725230174629,6.670127181147419,22.112407075049667,0.0006406626320918967,7.605092216902767,0.00035448134465938883
Cerro De Oro,6,26.38562314715412,6.63740648479534,21.68892662544252,0.0014063500136929,7.520778857820133,0.0007732422199170632
San Antonio Chacayá,6,23.98612331573274,6.670879929397654,22.1676104081338,0.0006249374600376994,7.613700392021771,0.000345711185885627
Chukumuk,6,26.015245002940773,6.642707533307875,21.7616169924516,0.0012824714430566,7.5350372620711505,0.0007054767258793244
Panabaj,6,24.00611901125106,6.671755530972479,22.153319435134893,0.0006033826900326897,7.612198020302502,0.00033401847838204226
Cerro Chuitinamit,6,26.304316267200736,6.637737128505028,21.71231730232239,0.0013994071160347,7.524434230943514,0.0007693736538749666
Tzununá,6,29.14346776070717,6.592159060321713,21.17688966560365,0.0031650343425671,7.414311280872086,0.0017287136560588
Barreneché - María Tecún,6,31.026532163873387,6.627621045232695,21.121849333572392,0.0054032806932591,7.4281718820312195,0.0029542476257385
Argueta,6,31.265481624123648,6.632120956196777,21.114865049015396,0.0056873005900325,7.429930708314671,0.0031097604590122
Chaquijyá,6,29.14346776070717,6.592159060321713,21.17688966560365,0.0031650343425671,7.414311280872086,0.0017287136560588
Xibalbay,6,29.14346776070717,6.592159060321713,21.17688966560365,0.0031650343425671,7.414311280872086,0.0017287136560588
Parracaná,6,30.430072961369312,6.615192645725343,21.130934481205664,0.0047199819263701,7.421740205566902,0.0025799324032265
El Novillero,6,29.57774036531334,6.600337308779864,21.164196255697213,0.0036812190629787,7.417507814860335,0.0020113464901516
Chuiescalera,6,29.14346776070717,6.592159060321713,21.17688966560365,0.0031650343425671,7.414311280872086,0.0017287136560588
Pamachá,6,28.892982707038133,6.584915455297249,21.16336854291846,0.0029766925903521,7.407655357659487,0.0016253666637767
Río Quiscab,6,29.14346776070717,6.592159060321713,21.17688966560365,0.0031650343425671,7.414311280872086,0.0017287136560588
Pujujil,6,29.14346776070717,6.592159060321713,21.17688966560365,0.0031650343425671,7.414311280872086,0.0017287136560588
Pujujilito,6,29.781760060417238,6.613552760780364,21.211377476436343,0.0038384055953229,7.43311856303359,0.0020996030124327
Xajaxak,6,29.14346776070717,6.592159060321713,21.17688966560365,0.0031650343425671,7.414311280872086,0.0017287136560588
Patzutzún,6,29.867538472235974,6.616427803529746,21.216012202002798,0.0039288981747446,7.435646023877427,0.0021494458508386
Concepción,6,29.14346776070717,6.592159060321713,21.17688966560365,0.0031650343425671,7.414311280872086,0.0017287136560588
Panasacar,6,29.885527806683896,6.6170307536715605,21.21698419048476,0.0039478761581528,7.436176079604268,0.002159898824622
Patanatic - Pamuch,6,29.874926948884227,6.616675443766561,21.216411411557885,0.0039366927036444,7.435863725336666,0.0021537390364997
San Francisco,6,29.14346776070717,6.592159060321713,21.17688966560365,0.0031650343425671,7.414311280872086,0.0017287136560588
Tzalá,6,29.598597922239563,6.6074136989096175,21.2014809741974,0.003645177322793,7.427721690761158,0.0019931738927776
Panajachel,6,29.14346776070717,6.592159060321713,21.17688966560365,0.0031650343425671,7.414311280872086,0.0017287136560588
Tolimán,7,35.84291008525865,6.849797295623707,22.285207900658,0.0214813483960755,7.746595682095356,0.0119842203365024
Jaibalito,7,46.0710675939801,6.7876522416669145,21.479390158253334,0.1219652191215874,7.583887643334534,0.0673958874743925
La Catarata,7,46.0710675939801,6.7876522416669145,21.479390158253334,0.1219652191215874,7.583887643334534,0.0673958874743925
Palopó,7,41.62330341499208,6.84442936948087,21.879937526328373,0.0644848889479531,7.681364839410012,0.0358386594050904
San Buenaventura,7,46.0710675939801,6.7876522416669145,21.479390158253334,0.1219652191215874,7.583887643334534,0.0673958874743925
San Juan La Laguna,7,40.68396345324624,6.863629144497172,21.95643339477048,0.0473259614210802,7.705424486696327,0.0263667727834181
San Marcos La Laguna,7,44.89983146926216,6.806516545940464,21.5925763076044,0.105140073499541,7.613254619743187,0.0581588905769009
San Pablo La Laguna,7,43.81778016086825,6.820483126923129,21.67953436524983,0.0894785026370601,7.635481710969735,0.0495436177110802
San Pedro La Laguna,7,41.386123095108346,6.863109458761112,21.93213475565757,0.0546646366334019,7.701355548969143,0.0304478998844263
Nimayá - Xepec,7,42.94863336699262,6.840708076162406,21.78464306318925,0.0757013733319761,7.664471679164685,0.0420212575621785
Santa Cruz La Laguna,7,46.0710675939801,6.7876522416669145,21.479390158253334,0.1219652191215874,7.583887643334534,0.0673958874743925
Santiago Atitlán,7,33.86090610397536,6.853020979053054,22.48319600560029,0.010529042909949,7.778594467931866,0.0058944216956216
Cerro De Oro,7,39.72765022121234,6.859126595137248,22.037770644526336,0.0447365347707296,7.714890936021374,0.0249237550196829
San Antonio Chacayá,7,34.067371383150686,6.8618644858701705,22.54506285396376,0.0127191770746544,7.793454126111953,0.0071174665800051
Chukumuk,7,38.807847470531165,6.858944250662251,22.11456937504052,0.0394619742596168,7.72641436751848,0.0219899837832876
Panabaj,7,33.717936856529406,6.856637458313946,22.527887909009387,0.0101258110727984,7.787609472197424,0.0056721547812301
Cerro Chuitinamit,7,39.81190102876273,6.862841672139286,22.0639721201989,0.0456424057094449,7.721165431599862,0.0254296557397017
Tzununá,7,46.0710675939801,6.7876522416669145,21.479390158253334,0.1219652191215874,7.583887643334534,0.0673958874743925
Barreneché - María Tecún,7,46.41248933572744,6.7335809206464665,21.38801626982448,0.1271458714775509,7.535868012006468,0.0700272686271794
Argueta,7,46.4558136855325,6.726719597713948,21.376421477163998,0.1278032648636296,7.529774611819007,0.0703611749477035
Chaquijyá,7,46.0710675939801,6.7876522416669145,21.479390158253334,0.1219652191215874,7.583887643334534,0.0673958874743925
Xibalbay,7,46.0710675939801,6.7876522416669145,21.479390158253334,0.1219652191215874,7.583887643334534,0.0673958874743925
Parracaná,7,46.26280083654662,6.746908805170688,21.40737268945886,0.1246099115381883,7.547211460642358,0.0686825314500019
El Novillero,7,46.14980632899548,6.775182305230028,21.458317497937376,0.1231599819711216,7.572813348512751,0.0680027370038143
